experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage9_056,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.902,0.765,0.828,0.788,0.862,0.924,0.05,0.896,0.654,0.756,0.801,0.827,0.837,2025-12-21T20:47:03.219998Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_057,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.961,0.908,0.934,0.914,0.968,0.982,0.1,0.855,0.824,0.839,0.851,0.919,0.919,2025-12-21T20:47:03.863229Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_058,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.999,0.689,0.816,0.792,0.856,0.904,0.05,0.998,0.587,0.739,0.805,0.804,0.792,2025-12-21T20:47:04.473411Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_059,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.991,0.758,0.859,0.834,0.888,0.927,0.05,0.986,0.686,0.809,0.847,0.86,0.853,2025-12-21T20:47:05.102120Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_060,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.964,0.757,0.848,0.819,0.907,0.951,0.05,0.932,0.703,0.801,0.836,0.883,0.892,2025-12-21T20:47:05.703402Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_061,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.2,0.886,0.88,0.883,0.845,0.931,0.969,0.2,0.903,0.739,0.813,0.84,0.9,0.918,2025-12-21T20:47:06.301446Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_062,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.854,0.907,0.15,0.99,0.58,0.732,0.799,0.804,0.799,2025-12-21T20:47:06.874092Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_063,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.965,0.77,0.857,0.828,0.904,0.946,0.05,0.948,0.653,0.774,0.82,0.846,0.851,2025-12-21T20:47:07.515902Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_064,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.943,0.803,0.867,0.836,0.906,0.948,0.05,0.868,0.675,0.759,0.798,0.837,0.841,2025-12-21T20:47:08.078601Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_065,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.976,0.868,0.919,0.898,0.967,0.985,0.05,0.845,0.804,0.824,0.838,0.911,0.924,2025-12-21T20:47:08.662627Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_066,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.983,0.698,0.816,0.79,0.863,0.924,0.05,0.979,0.595,0.74,0.803,0.83,0.83,2025-12-21T20:47:09.229259Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_067,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.1,0.917,0.935,0.926,0.9,0.963,0.983,0.5,0.834,0.847,0.84,0.848,0.923,0.933,2025-12-21T20:47:09.862419Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_068,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.1,0.813,0.954,0.878,0.823,0.922,0.963,0.75,0.95,0.613,0.745,0.802,0.833,0.868,2025-12-21T20:47:10.447834Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_069,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.821,0.883,0.05,1.0,0.546,0.706,0.786,0.785,0.774,2025-12-21T20:47:11.081050Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_070,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.8,0.925,0.961,0.943,0.922,0.977,0.989,0.95,0.857,0.843,0.85,0.86,0.937,0.945,2025-12-21T20:47:11.718178Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_071,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.945,0.799,0.866,0.835,0.9,0.939,0.35,0.941,0.644,0.765,0.813,0.827,0.819,2025-12-21T20:47:12.301725Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_072,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.2,0.903,0.932,0.917,0.888,0.96,0.981,0.65,0.894,0.71,0.791,0.823,0.874,0.899,2025-12-21T20:47:12.880685Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage16_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,0.1,0.993,0.984,0.988,0.985,0.996,0.997,1.0,0.764,0.934,0.841,0.833,0.857,0.761,2025-12-21T23:42:24.827707Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage16_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.974,0.961,0.968,0.957,0.967,0.971,1.0,0.627,0.986,0.767,0.717,0.733,0.626,2025-12-22T00:05:36.776747Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,False,,,
stage16_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.846,0.898,0.0,0.472,1.0,0.641,0.472,0.755,0.74,2025-12-22T00:17:49.379438Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_009,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.953,0.975,0.964,0.951,0.946,0.951,1.0,0.603,0.999,0.752,0.69,0.707,0.603,2025-12-22T01:13:36.223668Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage16_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.973,0.983,0.978,0.97,0.969,0.971,1.0,0.664,0.995,0.796,0.76,0.774,0.664,2025-12-22T01:29:06.376563Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_012,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,0.05,0.998,0.967,0.982,0.977,0.986,0.991,1.0,0.892,0.891,0.891,0.898,0.929,0.878,2025-12-22T01:57:45.608182Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_014,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,0.05,0.998,0.938,0.967,0.958,0.974,0.982,0.1,0.873,0.875,0.874,0.881,0.921,0.898,2025-12-22T02:26:01.567807Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_018,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,0.05,0.992,0.949,0.97,0.961,0.979,0.986,1.0,0.77,0.917,0.837,0.832,0.858,0.764,2025-12-22T03:16:15.551102Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_022,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,0.9,0.962,0.976,0.969,0.958,0.968,0.971,1.0,0.66,0.991,0.792,0.755,0.77,0.66,2025-12-22T03:57:29.656115Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_026,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.977,0.978,0.977,0.97,0.973,0.975,1.0,0.735,0.952,0.83,0.816,0.833,0.732,2025-12-22T04:40:42.997234Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_027,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.978,0.968,0.973,0.965,0.972,0.976,1.0,0.677,0.989,0.804,0.772,0.786,0.677,2025-12-22T04:51:51.037273Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,False,,,
stage16_028,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,0.05,0.996,0.936,0.965,0.954,0.978,0.986,0.25,0.89,0.865,0.878,0.886,0.934,0.917,2025-12-22T05:05:08.231844Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_029,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.977,0.976,0.976,0.968,0.971,0.974,1.0,0.761,0.97,0.853,0.842,0.857,0.759,2025-12-22T05:16:13.039956Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,False,,,
stage16_030,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,0.95,0.958,0.99,0.973,0.964,0.957,0.96,1.0,0.629,0.996,0.772,0.722,0.737,0.629,2025-12-22T05:29:41.580360Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_032,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,456.0,0.05,0.998,0.935,0.966,0.955,0.973,0.981,0.95,0.862,0.896,0.879,0.883,0.911,0.865,2025-12-22T05:54:00.635068Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_033,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,0.3,0.98,0.973,0.976,0.969,0.986,0.99,1.0,0.718,0.972,0.826,0.806,0.822,0.717,2025-12-22T06:02:38.059265Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage16_034,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.948,0.975,0.961,0.947,0.941,0.946,1.0,0.644,0.993,0.781,0.738,0.753,0.644,2025-12-22T06:13:09.310033Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_035,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.986,0.964,0.975,0.967,0.981,0.983,1.0,0.77,0.936,0.845,0.838,0.855,0.763,2025-12-22T06:21:36.547253Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,False,,,
stage16_036,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,0.7,0.982,0.957,0.969,0.96,0.988,0.993,1.0,0.849,0.82,0.834,0.846,0.897,0.832,2025-12-22T06:32:08.555193Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_037,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.801,0.997,0.888,0.832,0.75,0.801,1.0,0.538,1.0,0.7,0.595,0.617,0.538,2025-12-22T06:40:31.320047Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,False,,,
stage16_040,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.967,0.981,0.974,0.965,0.961,0.964,1.0,0.623,0.995,0.766,0.714,0.729,0.623,2025-12-22T07:09:46.311903Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_041,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.899,0.991,0.943,0.92,0.886,0.899,1.0,0.59,0.997,0.741,0.671,0.689,0.59,2025-12-22T07:21:29.204918Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage16_042,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,0.1,0.989,0.97,0.98,0.973,0.987,0.991,0.9,0.82,0.877,0.847,0.851,0.895,0.843,2025-12-22T07:34:59.136987Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_043,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.879,0.991,0.931,0.902,0.861,0.878,1.0,0.59,0.998,0.741,0.671,0.689,0.59,2025-12-22T07:46:09.000684Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,False,,,
stage16_044,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.963,0.977,0.97,0.96,0.959,0.962,1.0,0.717,0.967,0.823,0.804,0.819,0.714,2025-12-22T07:59:26.519095Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_046,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.94,0.994,0.966,0.953,0.935,0.94,1.0,0.65,0.996,0.786,0.745,0.759,0.649,2025-12-22T08:23:50.831758Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_047,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.98,0.976,0.978,0.97,0.975,0.978,1.0,0.645,0.997,0.783,0.74,0.754,0.645,2025-12-22T08:35:25.290915Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
stage16_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,0.4,0.972,0.961,0.967,0.956,0.989,0.994,0.95,0.737,0.937,0.825,0.812,0.903,0.848,2025-12-22T14:41:10.083329Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage16_005,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.995,0.943,0.968,0.959,0.987,0.991,1.0,0.665,0.983,0.793,0.758,0.774,0.664,2025-12-22T14:41:10.528875Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,False,,,
stage16_006,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.916,0.974,0.944,0.923,0.902,0.914,1.0,0.583,0.999,0.736,0.662,0.68,0.583,2025-12-22T14:41:10.955002Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0,True,647.0,2602.0,3249.0
stage16_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,,,data\splits,['train'],data\manifest.csv,123.0,1.0,0.982,0.973,0.977,0.97,0.977,0.98,1.0,0.655,0.992,0.789,0.75,0.764,0.655,2025-12-22T14:41:11.503427Z,4b6c1d069eff5d7ac3c7e94e1c397e625a273014,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0,False,,,
